date,line,id
2017-10-27 19:51:48.450000,"[{'x': -48.81906, 'y': -26.260352}, {'x': -48.819203, 'y': -26.260011}, {'x': -48.819367, 'y': -26.259689}, {'x': -48.819613, 'y': -26.259195}, {'x': -48.819754, 'y': -26.258907}, {'x': -48.81986, 'y': -26.25868}, {'x': -48.819996, 'y': -26.258419}, {'x': -48.820166, 'y': -26.258098}, {'x': -48.820252, 'y': -26.257926}, {'x': -48.820395, 'y': -26.257647}, {'x': -48.820491, 'y': -26.257223}, {'x': -48.820493, 'y': -26.256927}, {'x': -48.820344, 'y': -26.255866}, {'x': -48.820287, 'y': -26.255658}, {'x': -48.819973, 'y': -26.254545}, {'x': -48.819743, 'y': -26.254253}, {'x': -48.819271, 'y': -26.253789}, {'x': -48.819209, 'y': -26.253707}, {'x': -48.819169, 'y': -26.253625}, {'x': -48.819163, 'y': -26.253473}, {'x': -48.819189, 'y': -26.253326}, {'x': -48.819387, 'y': -26.252775}, {'x': -48.819472, 'y': -26.252419}, {'x': -48.819514, 'y': -26.252305}, {'x': -48.819529, 'y': -26.252219}, {'x': -48.819701, 'y': -26.251805}, {'x': -48.819934, 'y': -26.251224}, {'x': -48.820063, 'y': -26.251058}, {'x': -48.820294, 'y': -26.250776}, {'x': -48.820658, 'y': -26.250196}, {'x': -48.820959, 'y': -26.249566}, {'x': -48.821213, 'y': -26.249053}, {'x': -48.821281, 'y': -26.248917}, {'x': -48.821363, 'y': -26.248557}, {'x': -48.821375, 'y': -26.248236}, {'x': -48.821417, 'y': -26.247867}, {'x': -48.821395, 'y': -26.247483}]",a8cc0c214b17bb5c0fcac8b1a6d91e272116c6c1
2017-10-27 19:32:15.499000,"[{'x': -48.819746, 'y': -26.242729}, {'x': -48.819781, 'y': -26.242835}, {'x': -48.819851, 'y': -26.243043}, {'x': -48.819987, 'y': -26.243431}, {'x': -48.820141, 'y': -26.243871}, {'x': -48.820374, 'y': -26.244536}, {'x': -48.820639, 'y': -26.245247}, {'x': -48.820708, 'y': -26.245471}, {'x': -48.820734, 'y': -26.245553}, {'x': -48.820868, 'y': -26.24594}, {'x': -48.820933, 'y': -26.246127}, {'x': -48.821003, 'y': -26.246326}, {'x': -48.821096, 'y': -26.246594}, {'x': -48.821395, 'y': -26.247483}, {'x': -48.821417, 'y': -26.247867}, {'x': -48.821375, 'y': -26.248236}, {'x': -48.821363, 'y': -26.248557}, {'x': -48.821281, 'y': -26.248917}, {'x': -48.821213, 'y': -26.249053}, {'x': -48.820959, 'y': -26.249566}, {'x': -48.820658, 'y': -26.250196}, {'x': -48.820294, 'y': -26.250776}, {'x': -48.820063, 'y': -26.251058}, {'x': -48.819934, 'y': -26.251224}, {'x': -48.819701, 'y': -26.251805}, {'x': -48.819529, 'y': -26.252219}, {'x': -48.819514, 'y': -26.252305}, {'x': -48.819472, 'y': -26.252419}, {'x': -48.819387, 'y': -26.252775}, {'x': -48.819189, 'y': -26.253326}, {'x': -48.819163, 'y': -26.253473}, {'x': -48.819169, 'y': -26.253625}, {'x': -48.819209, 'y': -26.253707}, {'x': -48.819271, 'y': -26.253789}, {'x': -48.819743, 'y': -26.254253}]",0efe160528bea58267eb2c965f45187a1023dd88
2018-04-18 20:39:24.183000,"[{'x': -48.821281, 'y': -26.248917}, {'x': -48.821213, 'y': -26.249053}, {'x': -48.820959, 'y': -26.249566}, {'x': -48.820658, 'y': -26.250196}, {'x': -48.820294, 'y': -26.250776}, {'x': -48.820063, 'y': -26.251058}, {'x': -48.819934, 'y': -26.251224}, {'x': -48.819701, 'y': -26.251805}, {'x': -48.819529, 'y': -26.252219}, {'x': -48.819514, 'y': -26.252305}, {'x': -48.819472, 'y': -26.252419}, {'x': -48.819387, 'y': -26.252775}, {'x': -48.819189, 'y': -26.253326}, {'x': -48.819163, 'y': -26.253473}, {'x': -48.819169, 'y': -26.253625}]",dc7e30c50029f8a9fa4de6f20e948d635a6769a5
2017-10-27 21:46:02.561000,"[{'x': -48.818319, 'y': -26.231544}, {'x': -48.818259, 'y': -26.230684}, {'x': -48.818433, 'y': -26.229615}, {'x': -48.818503, 'y': -26.229191}, {'x': -48.818536, 'y': -26.228987}, {'x': -48.818758, 'y': -26.227629}]",3f9ab8ed85be1331462f30bb4bfaa40b7a8c5862
2017-10-27 12:07:03.268000,"[{'x': -48.818503, 'y': -26.229191}, {'x': -48.818536, 'y': -26.228987}, {'x': -48.818758, 'y': -26.227629}, {'x': -48.82079, 'y': -26.223459}]",1501f7fc27e728c333b8f85b13b1b9095fd2f79d
2018-01-30 19:28:15.247000,"[{'x': -48.817994, 'y': -26.23373}, {'x': -48.818312, 'y': -26.232415}, {'x': -48.818319, 'y': -26.231544}, {'x': -48.818259, 'y': -26.230684}, {'x': -48.818433, 'y': -26.229615}, {'x': -48.818503, 'y': -26.229191}, {'x': -48.818536, 'y': -26.228987}, {'x': -48.818758, 'y': -26.227629}]",855a15a8b60e62bb610fb77475cac6ccfbb542e4
2018-01-30 09:40:42.235000,"[{'x': -48.821843, 'y': -26.221369}, {'x': -48.82079, 'y': -26.223459}, {'x': -48.818758, 'y': -26.227629}]",173553bdd6d0881cd793cabf85caed714102b7e4
2018-01-30 08:54:40.336000,"[{'x': -48.817994, 'y': -26.23373}, {'x': -48.818312, 'y': -26.232415}, {'x': -48.818319, 'y': -26.231544}, {'x': -48.818259, 'y': -26.230684}, {'x': -48.818433, 'y': -26.229615}, {'x': -48.818503, 'y': -26.229191}, {'x': -48.818536, 'y': -26.228987}, {'x': -48.818758, 'y': -26.227629}]",c29689de5f00dca5fa4b2229cf69286c595bf796
2018-01-30 11:57:52.381000,"[{'x': -48.820658, 'y': -26.250196}, {'x': -48.820294, 'y': -26.250776}, {'x': -48.820063, 'y': -26.251058}, {'x': -48.819934, 'y': -26.251224}, {'x': -48.819701, 'y': -26.251805}, {'x': -48.819529, 'y': -26.252219}, {'x': -48.819514, 'y': -26.252305}, {'x': -48.819472, 'y': -26.252419}, {'x': -48.819387, 'y': -26.252775}, {'x': -48.819189, 'y': -26.253326}, {'x': -48.819163, 'y': -26.253473}, {'x': -48.819169, 'y': -26.253625}, {'x': -48.819209, 'y': -26.253707}, {'x': -48.819271, 'y': -26.253789}, {'x': -48.819743, 'y': -26.254253}]",38c52e8b87524a355c03114c109b3a8a4ff8048d
2018-01-30 08:54:40.336000,"[{'x': -48.817994, 'y': -26.23373}, {'x': -48.818312, 'y': -26.232415}, {'x': -48.818319, 'y': -26.231544}, {'x': -48.818259, 'y': -26.230684}, {'x': -48.818433, 'y': -26.229615}, {'x': -48.818503, 'y': -26.229191}, {'x': -48.818536, 'y': -26.228987}, {'x': -48.818758, 'y': -26.227629}]",476bb26cba1c428167a8a5c62c2d3feadb4a0f92
