date,line,id
2017-10-28 02:56:31.402000,"[{'x': -48.857303, 'y': -26.302854}, {'x': -48.856287, 'y': -26.302657}, {'x': -48.854705, 'y': -26.302192}, {'x': -48.853628, 'y': -26.301835}, {'x': -48.852185, 'y': -26.30139}, {'x': -48.851996, 'y': -26.301359}, {'x': -48.850744, 'y': -26.301387}]",015ba6f3a26ded6870e56dec075dbbe1c0ac8ba9
2018-01-30 11:59:20.288000,"[{'x': -48.852185, 'y': -26.30139}, {'x': -48.853628, 'y': -26.301835}, {'x': -48.854705, 'y': -26.302192}, {'x': -48.856287, 'y': -26.302657}, {'x': -48.857303, 'y': -26.302854}]",bf2355bf04cff0e9079b58255c43dc4f9507e3ac
2018-01-31 08:34:17.779000,"[{'x': -48.857303, 'y': -26.302854}, {'x': -48.856287, 'y': -26.302657}, {'x': -48.854705, 'y': -26.302192}, {'x': -48.853628, 'y': -26.301835}]",7aeca0c7dbe295cb844ab55ab3e3c6c41cf3ca22
