date,line,id
2018-04-18 20:21:22.989000,"[{'x': -48.817326, 'y': -26.249913}, {'x': -48.816166, 'y': -26.248973}, {'x': -48.815021, 'y': -26.248023}, {'x': -48.813908, 'y': -26.247095}, {'x': -48.812733, 'y': -26.246166}, {'x': -48.811582, 'y': -26.245225}]",d36aa2e9056ca8d93294275f33e8706515c34729
2018-01-30 20:45:00.229000,"[{'x': -48.815021, 'y': -26.248023}, {'x': -48.816166, 'y': -26.248973}, {'x': -48.817326, 'y': -26.249913}, {'x': -48.819701, 'y': -26.251805}]",ac38ee02e5c99a8e33cea4a9dbed8803fa36170e
