date,line,id
2018-01-30 09:16:22.579000,"[{'x': -48.841999, 'y': -26.387242}, {'x': -48.841722, 'y': -26.387382}, {'x': -48.841382, 'y': -26.387584}, {'x': -48.840945, 'y': -26.387942}, {'x': -48.840655, 'y': -26.388302}, {'x': -48.84044, 'y': -26.388662}, {'x': -48.840349, 'y': -26.388876}, {'x': -48.840277, 'y': -26.389104}, {'x': -48.840183, 'y': -26.389489}, {'x': -48.839104, 'y': -26.394443}, {'x': -48.839013, 'y': -26.395209}, {'x': -48.839013, 'y': -26.395769}, {'x': -48.839044, 'y': -26.396235}, {'x': -48.839118, 'y': -26.396538}]",91e6241acbc07b476a5031f2942637fd1130c9eb
2018-01-30 08:21:28.973000,"[{'x': -48.839118, 'y': -26.396538}, {'x': -48.839608, 'y': -26.398467}, {'x': -48.839757, 'y': -26.399083}, {'x': -48.839872, 'y': -26.399632}, {'x': -48.83993, 'y': -26.400157}, {'x': -48.839939, 'y': -26.400714}, {'x': -48.83991, 'y': -26.401294}, {'x': -48.839824, 'y': -26.401771}, {'x': -48.839712, 'y': -26.402219}, {'x': -48.83922, 'y': -26.403623}, {'x': -48.837192, 'y': -26.408632}, {'x': -48.83713, 'y': -26.408874}, {'x': -48.836752, 'y': -26.410354}, {'x': -48.836466, 'y': -26.411864}, {'x': -48.836302, 'y': -26.412539}, {'x': -48.836148, 'y': -26.413201}]",b35d1b6da1d39b561e11668c4b3d5d0f525538b2
2018-01-30 09:16:22.579000,"[{'x': -48.841999, 'y': -26.387242}, {'x': -48.841722, 'y': -26.387382}, {'x': -48.841382, 'y': -26.387584}, {'x': -48.840945, 'y': -26.387942}, {'x': -48.840655, 'y': -26.388302}, {'x': -48.84044, 'y': -26.388662}, {'x': -48.840349, 'y': -26.388876}, {'x': -48.840277, 'y': -26.389104}, {'x': -48.840183, 'y': -26.389489}, {'x': -48.839104, 'y': -26.394443}, {'x': -48.839013, 'y': -26.395209}, {'x': -48.839013, 'y': -26.395769}, {'x': -48.839044, 'y': -26.396235}, {'x': -48.839118, 'y': -26.396538}]",ac1fadc5cc3b6e175286954291112b33fdfd2f1c
2018-01-30 09:31:21.866000,"[{'x': -48.851759, 'y': -26.381372}, {'x': -48.851737, 'y': -26.38178}, {'x': -48.851676, 'y': -26.38206}, {'x': -48.851451, 'y': -26.382491}, {'x': -48.850867, 'y': -26.383283}, {'x': -48.850181, 'y': -26.384299}, {'x': -48.849857, 'y': -26.384629}, {'x': -48.849285, 'y': -26.385027}, {'x': -48.848779, 'y': -26.385304}, {'x': -48.847143, 'y': -26.385781}, {'x': -48.846027, 'y': -26.38608}, {'x': -48.844781, 'y': -26.386432}, {'x': -48.842492, 'y': -26.387077}, {'x': -48.841999, 'y': -26.387242}]",02269fb7b20bcbeedd15b4f19b7bd28fae88583d
2018-01-30 08:21:28.973000,"[{'x': -48.839118, 'y': -26.396538}, {'x': -48.839608, 'y': -26.398467}, {'x': -48.839757, 'y': -26.399083}, {'x': -48.839872, 'y': -26.399632}, {'x': -48.83993, 'y': -26.400157}, {'x': -48.839939, 'y': -26.400714}, {'x': -48.83991, 'y': -26.401294}, {'x': -48.839824, 'y': -26.401771}, {'x': -48.839712, 'y': -26.402219}, {'x': -48.83922, 'y': -26.403623}, {'x': -48.837192, 'y': -26.408632}, {'x': -48.83713, 'y': -26.408874}, {'x': -48.836752, 'y': -26.410354}, {'x': -48.836466, 'y': -26.411864}, {'x': -48.836302, 'y': -26.412539}, {'x': -48.836148, 'y': -26.413201}]",f0a4cdd80b66b3315926a4afc91c59b0439987db
