date,line,id
2018-01-30 23:36:34.832000,"[{'x': -48.805626, 'y': -26.321541}, {'x': -48.804602, 'y': -26.319903}, {'x': -48.804352, 'y': -26.319495}, {'x': -48.804089, 'y': -26.319102}, {'x': -48.803826, 'y': -26.318686}, {'x': -48.803567, 'y': -26.318285}, {'x': -48.803307, 'y': -26.317863}, {'x': -48.80326, 'y': -26.317749}, {'x': -48.803172, 'y': -26.317392}, {'x': -48.803176, 'y': -26.317142}, {'x': -48.803208, 'y': -26.317022}, {'x': -48.803256, 'y': -26.316899}, {'x': -48.803469, 'y': -26.316528}, {'x': -48.804333, 'y': -26.315325}, {'x': -48.804591, 'y': -26.314936}, {'x': -48.80488, 'y': -26.314535}]",12ee37f52b60e6cfc42857bb927b09df8df3cbc4
