date,line,id
2017-10-29 01:08:01.334000,"[{'x': -48.885003, 'y': -26.266712}, {'x': -48.884953, 'y': -26.268388}, {'x': -48.884884, 'y': -26.26979}]",d702727a3a86f4d1b777d04ce66a9c4d61fc71c8
