date,line,id
2017-10-29 10:44:23.720000,"[{'x': -48.842491, 'y': -26.294412}, {'x': -48.842509, 'y': -26.293779}, {'x': -48.842543, 'y': -26.292625}, {'x': -48.84259, 'y': -26.291221}, {'x': -48.84268, 'y': -26.288551}]",39d6118b929c0f9a0bd72b92998a5707beed98c2
2017-10-29 12:06:13.749000,"[{'x': -48.841984, 'y': -26.297734}, {'x': -48.842038, 'y': -26.295718}, {'x': -48.842128, 'y': -26.295485}, {'x': -48.842207, 'y': -26.295326}, {'x': -48.84235, 'y': -26.295023}, {'x': -48.842474, 'y': -26.294644}, {'x': -48.842491, 'y': -26.294412}, {'x': -48.842509, 'y': -26.293779}, {'x': -48.842543, 'y': -26.292625}, {'x': -48.84259, 'y': -26.291221}, {'x': -48.84268, 'y': -26.288551}]",7312a263b628428bbfcae89aabe7dec2b85352b8
