date,line,id
2017-10-27 19:12:57.125000,"[{'x': -48.884609, 'y': -26.294045}, {'x': -48.884525, 'y': -26.294585}, {'x': -48.884292, 'y': -26.295878}, {'x': -48.884252, 'y': -26.296339}]",c57316bf415ae32650ce58bc010ef7795470202d
