date,line,id
2018-01-30 17:01:04.256000,"[{'x': -48.845194, 'y': -26.305725}, {'x': -48.844969, 'y': -26.305723}, {'x': -48.844281, 'y': -26.305719}, {'x': -48.84419, 'y': -26.305718}, {'x': -48.843165, 'y': -26.305712}, {'x': -48.842905, 'y': -26.305711}, {'x': -48.842624, 'y': -26.305709}, {'x': -48.842042, 'y': -26.305704}, {'x': -48.841872, 'y': -26.305704}, {'x': -48.84136, 'y': -26.305701}]",9d408402f8f0863c6fb9da824417efbd9b870c62
