date,line,id
2017-10-27 18:13:43.161000,"[{'x': -48.845522, 'y': -26.333917}, {'x': -48.847501, 'y': -26.333929}, {'x': -48.849112, 'y': -26.333941}, {'x': -48.849946, 'y': -26.333948}, {'x': -48.850532, 'y': -26.333959}]",f640bd3970f7101354dceec761f409132ec9bf2b
2017-10-27 21:44:30.940000,"[{'x': -48.850532, 'y': -26.334066}, {'x': -48.848051, 'y': -26.334057}, {'x': -48.847528, 'y': -26.334045}, {'x': -48.845524, 'y': -26.334038}]",2f7d4ecf1d498148f4a576e4069273b0044262c3
2018-03-13 00:16:48.372000,"[{'x': -48.850532, 'y': -26.334066}, {'x': -48.848051, 'y': -26.334057}, {'x': -48.847528, 'y': -26.334045}, {'x': -48.845524, 'y': -26.334038}]",24b11649d7b4901cf57f8652e59aaf0cddcabbd7
